"Referência principal";Referência;"Código de barras";Peso;"Preço principal";"Preço promocional";"Começa em";"Termina em";Stock;Variação{{>}}opção;Imagem;Imagem
JTALXPLOSIVECP;;;0.000;78;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALXPLOSIVECP;;;0.000;90;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALIKENUGFP;;;0.000;130.5;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALIKENUGFP;;;0.000;180;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALIKENUCM;;;0.000;111;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALIKENUCM;;;0.000;154;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALDRIVESUVCMFP;;;0.000;323;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALDRIVESUVCMFP;;;0.000;186;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALDRIVESUVCM;;;0.000;161.7;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALDRIVESUVCM;;;0.000;287.93;0;0000-00-00;0000-00-00;0.000;{{>}};;
JTALTITANPD;;;0.000;138;0;0000-00-00;0000-00-00;0.000;Potência{{>}}RDRY15;;
JTALTITANPD;;;0.000;115.5;0;0000-00-00;0000-00-00;0.000;Potência{{>}}RDRY10;;
JTALTITANCP;;;0.000;119.9;0;0000-00-00;0000-00-00;0.000;"Potência{{>}}15 cv";;
JTALTITANCP;;;0.000;99.9;0;0000-00-00;0000-00-00;0.000;"Potência{{>}}10 cv";;
SL3080038G;;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Variação{{>}}Recarga p/ Kit Smart Repair 473ml";https://cdn.weasy.io/users/novo-alta/catalog/sl3080038g.jpg;
SL3080038G;;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Variação{{>}}Embalagem Individual 473ml";https://cdn.weasy.io/users/novo-alta/catalog/ita3080038g.jpg;
BVXX-000;;;0.000;19;0;0000-00-00;0000-00-00;0.000;"Tamanho Chave{{>}}Chave 21";https://cdn1.omeuwebsite.com/users/novo-alta/catalog/CHAVE17-2202.jpg;
BVXX-000;;;0.000;19;0;0000-00-00;0000-00-00;0.000;"Tamanho Chave{{>}}Chave 19";https://cdn1.omeuwebsite.com/users/novo-alta/catalog/CHAVE17-2202.jpg;
BVXX-000;;;0.000;19;0;0000-00-00;0000-00-00;0.000;"Tamanho Chave{{>}}Chave 17";https://cdn1.omeuwebsite.com/users/novo-alta/catalog/CHAVE17-2202.jpg;
TECHAP01730;;;0.000;12.55;0;0000-00-00;0000-00-00;0.000;Cor{{>}}Verde;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/FU133.png;
TECHAP01730;;;0.000;8.09;0;0000-00-00;0000-00-00;0.000;Cor{{>}}Branca;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/img_20200805_121829.png;
PLIGLCNOR;;;1.000;15.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}55 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/55gr_1.jpg;
PLIGLCNOR;;;1.000;14.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}50 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/50gr_1.jpg;
PLIGLCNOR;;;1.000;13;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}45 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/45gr_1.jpg;
PLIGLCNOR;;;1.000;12;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}40 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/40gr_1.jpg;
PLIGLCNOR;;;1.000;11.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}35 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/35gr_1.jpg;
PLIGLCNOR;;;1.000;17.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}30 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/30gr_1.jpg;
PLIGLCNOR;;;1.000;14.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}25 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/25gr_1.jpg;
PLIGLCNOR;;;1.000;13;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}20 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/20gr_1.jpg;
PLIGLCNOR;;;1.000;11;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}15 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/15gr_1.jpg;
PLIGLCNOR;;;1.000;8.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}10 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/10gr_1.jpg;
PLIGLCNOR;;;1.000;7.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}5 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/5gr1_1.jpg;
PLIGLCNOR;;;1.000;16.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}60 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/60gr_1.jpg;
PLIGLCTUR;;;0.000;19.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}60 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/60g.jpg;
PLIGLCTUR;;;0.000;18;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}55 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/55g.jpg;
PLIGLCTUR;;;0.000;15.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}50 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/50g.jpg;
PLIGLCTUR;;;0.000;14;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}45 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/45g.jpg;
PLIGLCTUR;;;0.000;12.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}40 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/40g.jpg;
PLIGLCTUR;;;0.000;11.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}35 gr / 50 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/35g.jpg;
PLIGLCTUR;;;0.000;19;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}30 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/30g.jpg;
PLIGLCTUR;;;0.000;17;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}25 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/25g.jpg;
PLIGLCTUR;;;0.000;15;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}20 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/20g.jpg;
PLIGLCTUR;;;0.000;13;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}15 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/15g.jpg;
PLIGLCTUR;;;0.000;11;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}10 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/10g.jpg;
PLIGLCTUR;;;0.000;9;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}5 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/5g.jpg;
PCOM;;;0.000;45.8;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}60 gr / 50 uni.";;
PCOM;;;0.000;39.2;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}50 gr / 50 uni.";;
PCOM;;;0.000;59.1;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}40 gr / 100 uni.";;
PCOM;;;0.000;47.7;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}30 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Ducato_30g.png;
PCOM;;;0.000;33.9;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}20 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Ducato_20g.png;
PCOM;;;0.000;28.1;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}15 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Ducato_15g.png;
PCOM;;;0.000;22.5;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}10 gr / 100 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Ducato_10g.png;
PCOM;;;0.000;54.3;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}70 gr / 50 uni.";;
PCOM;;;0.000;63.55;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}80 gr / 50 uni.";;
PTUBCAM;;;0.000;24;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}300 gr / 10 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/PTUBCAM350.png;
PTUBCAM;;;0.000;15;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}200 gr / 10 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/PTUBCAM200.png;
PTUBCAM;;;0.000;19;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}250 gr / 10 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/PTUBCAM300.png;
PTUBCAM;;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}50 gr / 10 uni.";;
PTUBCAM;;;0.000;8;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}75 gr / 10 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/PTUBCAM75.png;
PTUBCAM;;;0.000;11;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}100 gr / 10 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/PTUBCAM100.png;
PTUBCAM;;;0.000;12;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}150 gr / 10 uni.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/PTUBCAM150.png;
PTUBCAM;;;0.000;25;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}350 gr / 10 uni.";;
BARRASCOLAR;;;0.000;23.93;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras Camião 150gr. 10un.";;
BARRASCOLAR;;;0.000;22;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras Camião 200gr. 10un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Barras_Cami_o_200g.png;
BARRASCOLAR;;;0.000;35;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras Adesivas 20g (5x20g) cx.25";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Barras_adesivas_20g.png;
BARRASCOLAR;;;0.000;66;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras Plastificadas 5-5gr 100un.";;
BARRASCOLAR;;;0.000;24.9;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Bobine Barras de Colar 5-5gr";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barras-5.5-rolo-142_1.JPG;
BARRASCOLAR;;;0.000;20;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras de Colar Aço Pretas 5-5gr 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Barras_2.5x5_Pretas.png;
BARRASCOLAR;;;0.000;22.5;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras de Colar de Ferro 10-10gr 50un. (Jeep)";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Barras_10x10.png;
BARRASCOLAR;;;0.000;18;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras de Colar de Ferro 5-10gr 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Barras_5x10.png;
BARRASCOLAR;;;0.000;18;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras de Colar de Ferro 5-5gr 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/BARRAS55-137_1.jpg;
BARRASCOLAR;;;0.000;28.8;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras de Colar de Ferro 2.5-2.5gr 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/Barras_2.5.png;
BARRASCOLAR;;;0.000;42.5;0;0000-00-00;0000-00-00;0.000;"Tipo / Quantidade{{>}}Barras camião 200gr cx.25un (4x50g)";;https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barras_camiao_200gr.png
ANRBSBCONICO;ANRBSBSA;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}SA;;
ANRBSBCONICO;ANRBSBI;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}I;;
ANRBSBCONICO;ANRBSBI3;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}I3;;
ANRBSBCONICO;ANRBSBSH;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}SH;;
ANRBSBCONICO;ANRBSBE1;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}E1;;
ANRBSBCONICO;ANRBSBG;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}G;;
ANRBSBCONICO;ANRBSBA;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}A;;
ANRBSBCONICO;ANRBSBK;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}K;;
ANRBSBCONICO;ANRBSBP;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}P;;
ANRBSBCONICO;ANRBSBA1;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}A1;;
ANRBSBCONICO;ANRBSBN1;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}N1;;
ANRBSBCONICO;ANRBSBW2;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}W2;;
ANRBSBCONICO;ANRBSBW3;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}W3;;
ANRBSBCONICO;ANRBSBC2;;0.000;15.1;0;0000-00-00;0000-00-00;0.000;Código{{>}}C2;;
ANRBSBBOLEADO;ANRBSBAL3;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}AL3;;
ANRBSBBOLEADO;ANRBSBZ4;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}Z4;;
ANRBSBBOLEADO;ANRBSBZ3;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}Z3;;
ANRBSBBOLEADO;ANRBSBZ1;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}Z1;;
ANRBSBBOLEADO;ANRBSBZA;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ZA;;
ANRBSBBOLEADO;ANRBSBL;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}L;;
ANRBSBBOLEADO;ANRBSBL2;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}L2;;
ANRBSBBOLEADO;ANRBSBM;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}M;;
ANRBSBBOLEADO;ANRBSBSG;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}SG;;
ANRBSBCANILHA;ANRBSBAH3;;0.000;30;0;0000-00-00;0000-00-00;0.000;Código{{>}}AH3;;
ANRBSBCANILHA;ANRBSBAH2;;0.000;18.2;0;0000-00-00;0000-00-00;0.000;Código{{>}}AH2;;
ANRBSBCANILHA;ANRBSBZH1;;0.000;18.2;0;0000-00-00;0000-00-00;0.000;Código{{>}}ZH1;;
ANRBSBCANILHACON;ANRBSBAH4;;0.000;18.2;0;0000-00-00;0000-00-00;0.000;Código{{>}}AH4;;
ANRBSBCANILHACON;ANRBSBZH4;;0.000;18.2;0;0000-00-00;0000-00-00;0.000;Código{{>}}ZH4;;
ANRBSBCANILHACON;ANRBSBAH6;;0.000;30;0;0000-00-00;0000-00-00;0.000;Código{{>}}AH6;;
ANRBSBEXCON;ANRBSBA6;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBA6;;
ANRBSBEXCON;ANRBSBA11;;0.000;18.2;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBA11;;
ANRBSBFEMCON;ANRBSBDC5;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBDC5;;
ANRBSBFEMCON;ANRBSBDC4;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBDC4;;
ANRBSBFEMCON;ANRBSBHA1;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBHA1;;
ANRBSBFEMCON;ANRBSBH1;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBH1;;
ANRBSBFEMCON;ANRBSBDC1;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBDC1;;
ANRBSBFEMCON;ANRBSBHA;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBHA;;
ANRBSBFEMCON;ANRBSBH;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBH;;
ANRBSBFEMCON;ANRBSBDC3;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBDC3;;
ANRBSBFEMCON;ANRBSBR;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBR;;
ANRBSBFEMCON;ANRBSBRA;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBRA;;
ANRBSBFEMCON;ANRBSBDC2;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBDC2;;
ANRBSBFEMCON;ANRBSBR1;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBR1;;
ANRBSBFEMCON;ANRBSBRA1;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBRA1;;
ANRBSBFEMCON;ANRBSBAD;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBAD;;
ANRBSBFEMCON;ANRBSBAD1;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBAD1;;
ANRBSBFEMCON;ANRBSBDC6;;0.000;0;0;0000-00-00;0000-00-00;0.000;Código{{>}}ANRBSBDC6;;
ANRBSBFEBO;ANRBSBCA;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}CA;;
ANRBSBFEBO;ANRBSBT;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}T;;
ANRBSBFECONAN;ANRBSBT2;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}T2;;
ANRBSBFECAN;ANRBSB382;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}382;;
ANRBSBFECAN;ANRBSB282;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}282;;
ANRBSBFECAN;ANRBSBAG4;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}AG4;;
ANRBSBFECAN;ANRBSB392;;0.000;15.7;0;0000-00-00;0000-00-00;0.000;Código{{>}}392;;
CATR300;;;0.000;29.4;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}12X22.5 TR300";;
CATR300;;;0.000;27.1;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}13X22.5 TR300";;
CATRJ4000;;;0.000;65.6;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1400X24 TRJ4000";;
CATRJ4000;;;0.000;87.3;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1800X24 TRJ4000";;
CATRJ4000;;;0.000;88;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1800X25 TRJ4000";;
CATRJ4000;;;0.000;113.9;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}23.5X25 TRJ4000";;
CATRJ4000;;;0.000;116.1;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}26.5X25 TRJ4000";;
CAFLAPS;FLAP65010;;0.000;5.16;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}650x10;;
CAFLAPS;FLAP70012;;0.000;5.22;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}700x12;;
CAFLAPS;FLAP82590015;;0.000;5.64;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}825/900x15;;
CAFLAPS;FLAP70075016;;0.000;10.4;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}700/750X16;;
CAFLAPS;FLAP100020;;0.000;12.62;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}1000X20;;
CAFLAPS;FLAP110020;;0.000;10.14;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}1100x20;;
CAFLAPS;FALP120024;;0.000;13.38;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}1200X24;;
CAFLAPS;FLAP6009;;0.000;3.6;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}600X9;;
CAFLAPS;FALP140024;;0.000;22.44;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}1400x24;;
CAFLAPS;FLAP15517525;;0.000;29.64;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}15.5/17.5x25;;
CAFLAPS;FLAP5008;;0.000;3.3;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}500X8;;
CAFLAPS;FLAP120020;;0.000;11.22;0;0000-00-00;0000-00-00;0.000;Medidas{{>}}1200x20;;
CAV3-04-5;;;0.000;29.3;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1000x20 V3-04-5";;
CAV3-04-5;;;0.000;32.99;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1200x20  V3-04-5";;
CAV3-04-5;;;0.000;14.7;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}700x20 V3-04-5";;
CAV3-04-5;;;0.000;29.5;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1100X20 V3-04-5";;
CAV3-04-5;;;0.000;37.5;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1400X20 V3-04-5";;
CAV3-04-5;;;0.000;16.6;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}750X20 V3-04-5";;
CAV3-04-5;;;0.000;17.7;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}825X20 V3-04-5";;
CAV3-04-5;;;0.000;21;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}900X20 V3-04-5";;
CAV3-04-5;;;0.000;34.5;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1200X24 V3-04-5";;
CAV3-04-5;;;0.000;33;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}1200X20 V3-04-5";;
CAJS2;;;0.000;5.31;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}400X8 JS2";;
CAJS2;;;0.000;7.98;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}700x12 JS2";;
CAJS2;;;0.000;6.12;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}18/7X8 JS2";;
CAJS2;;;0.000;4.32;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}400x8 JS2";;
CAJS2;;;0.000;5.34;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}500X8 JS2";;
CAJS2;;;0.000;6.36;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}600X9 JS2";;
CAJS2;;;0.000;7.86;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}650X10 JS2";;
CAXXX;;;0.000;18.7;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}8.3/8X22 TR218A";;
CAXXX;;;0.000;16.7;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}9.5X20 TR218A";;
CAXXX;;;0.000;20.5;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}8.3X24 TR218A";;
CAXXX;;;0.000;86.8;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}500/45X22.5 TR218A";;
CAXXX;;;0.000;77.5;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}400/55X22.5 TR218A";;
CAXXX;;;0.000;20.9;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}9.5X24 TR218A";;
CAXXX;;;0.000;32.1;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}12.4/11X24 TR218A";;
CAXXX;;;0.000;32.9;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}13.6/12X24 TR218A";;
CAXXX;;;0.000;39.4;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}15.5/80X24 TR218A";;
CAXXX;;;0.000;39.6;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}14.9/13X24 TR218A";;
CAXXX;;;0.000;44.2;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}16.9/14X24 TR218A";;
CAXXX;;;0.000;47.8;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}16.9/14X26 TR218A";;
CAXXX;;;0.000;78.8;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}23.1X26 TR218A";;
CAXXX;;;0.000;55;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}18.4/15X26 TR218A";;
CAXXX;;;0.000;27;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}9.5X28 TR218A";;
CAXXX;;;0.000;125;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}710/45X26.5 TR218A";;
CAXXX;;;0.000;30;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}11.2/10X28 TR218A";;
CAXXX;"CA1241128      ";;0.000;28.5;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}12.4/11X28 TR218A";;
CAXXX;;;0.000;40;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}13.6/12X28 TR218A";;
CAXXX;;;0.000;54.7;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}16.9/14X28 TR218A";;
CAXXX;;;0.000;47;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}14.9/13X28 TR218A";;
CAXXX;CA1841528;;0.000;54.8;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}18.4/15X28 TR218A";;
CAXXX;;;0.000;47.9;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}14.9/13X30 TR218A";;
CAXXX;;;0.000;38.4;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}420/85X28 TR218A";;
CAXXX;;;0.000;63;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}16.9/14X30 TR218A";;
CAXXX;;;0.000;66.2;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}18.4/15X30 TR218A";;
CAXXX;;;0.000;22.95;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}9.5X32 TR218A";;
CAXXX;;;0.000;22.95;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}11.2X32 TR218A";;
